date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:15:53	2425/2425	---MCZ	200	added ('OK')	text/xml	date:Fri,%2002%20Aug%202024%2013:15:52%20GMT	http://obf.edu.pl/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fobf.edu.pl%2Fen%2Fknew07%2F&format=xml	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/wp-json/oembed/1.0/embed8933	(from http://obf.edu.pl/en/knew07/)
15:15:53	573/573	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:15:52%20GMT	http://obf.edu.pl/pl/knew07/	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/pl/knew07/index.html	(from http://obf.edu.pl/en/knew07/)
15:15:54	38194/38194	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2013:15:53%20GMT	http://obf.edu.pl/en/mier-kliniczna-ufo-i-filozofia/	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/mier-kliniczna-ufo-i-filozofia/index.html	(from http://obf.edu.pl/en/knew07/)
15:15:57	65/65	---MC-	404	error ('File%20Not%20Found')	text/html	date:Fri,%2002%20Aug%202024%2013:15:53%20GMT	https://i1.wp.com/www.obf.edu.pl/images/stories/eucognition.gif?resize=190%2C56	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/i1.wp.com/www.obf.edu.pl/images/stories/eucognition.2a9588b.delayed	(from http://obf.edu.pl/en/knew07/)
15:15:58	641/641	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:15:57%20GMT	http://obf.edu.pl/en/knew07/?share=facebook	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/knew07/index5a58.html	(from http://obf.edu.pl/en/knew07/)
15:15:58	602/602	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:15:57%20GMT	http://obf.edu.pl/en/knew07/?share=email	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/knew07/index3081.html	(from http://obf.edu.pl/en/knew07/)
15:15:59	644/644	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:15:58%20GMT	http://obf.edu.pl/en/knew07/?share=twitter	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/knew07/index9a7b.html	(from http://obf.edu.pl/en/knew07/)
15:16:00	37976/37976	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2013:15:58%20GMT	http://obf.edu.pl/en/dlaczego-w-mikoaj-jest-czerwony/?shared=email%26msg=fail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/dlaczego-w-mikoaj-jest-czerwony/index62e6.html	(from http://obf.edu.pl/en/dlaczego-w-mikoaj-jest-czerwony/?share=email)
15:16:00	8438/8438	---MCZ	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2013:15:59%20GMT	http://obf.edu.pl/en/wp-json/wp/v2/posts/221	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/wp-json/wp/v2/posts/221.json	(from http://obf.edu.pl/en/czy-mona-zbudowa-robota-ktry-myli/)
15:16:01	902/902	---MC-	200	added ('OK')	application/rss+xml	etag:%227a2126370981bf388794b3710a721d17%22	http://obf.edu.pl/en/czy-mona-zbudowa-robota-ktry-myli/feed/	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/czy-mona-zbudowa-robota-ktry-myli/feed/index.html	(from http://obf.edu.pl/en/czy-mona-zbudowa-robota-ktry-myli/)
15:16:01	2530/2530	---MCZ	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2013:16:00%20GMT	http://obf.edu.pl/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fobf.edu.pl%2Fen%2Fczy-mona-zbudowa-robota-ktry-myli%2F	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/wp-json/oembed/1.0/embedeaef.json	(from http://obf.edu.pl/en/czy-mona-zbudowa-robota-ktry-myli/)
15:16:01	600/600	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:16:01%20GMT	http://obf.edu.pl/pl/czy-mona-zbudowa-robota-ktry-myli/	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/pl/czy-mona-zbudowa-robota-ktry-myli/index.html	(from http://obf.edu.pl/en/czy-mona-zbudowa-robota-ktry-myli/)
15:16:02	2623/2623	---MCZ	200	added ('OK')	text/xml	date:Fri,%2002%20Aug%202024%2013:16:00%20GMT	http://obf.edu.pl/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fobf.edu.pl%2Fen%2Fczy-mona-zbudowa-robota-ktry-myli%2F&format=xml	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/wp-json/oembed/1.0/embed1c37	(from http://obf.edu.pl/en/czy-mona-zbudowa-robota-ktry-myli/)
15:16:06	38474/38474	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2013:16:01%20GMT	http://obf.edu.pl/czy-mona-zbudowa-robota-ktry-myli/	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/czy-mona-zbudowa-robota-ktry-myli/index.html	(from http://obf.edu.pl/en/czy-mona-zbudowa-robota-ktry-myli/)
15:16:06	46851/46851	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2013:16:02%20GMT	http://obf.edu.pl/en/abraham-joshua-heschel-philosophy-and-inter-religious-dialogue-between-poland-and-america/	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/abraham-joshua-heschel-philosophy-and-inter-religious-dialogue-between-poland-and-america/index.html	(from http://obf.edu.pl/en/czy-mona-zbudowa-robota-ktry-myli/)
15:16:06	629/629	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:16:05%20GMT	http://obf.edu.pl/en/czy-mona-zbudowa-robota-ktry-myli/?share=email	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/czy-mona-zbudowa-robota-ktry-myli/index3081.html	(from http://obf.edu.pl/en/czy-mona-zbudowa-robota-ktry-myli/)
15:16:07	732/732	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:16:06%20GMT	http://obf.edu.pl/en/czy-mona-zbudowa-robota-ktry-myli/?share=facebook	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/czy-mona-zbudowa-robota-ktry-myli/index5a58.html	(from http://obf.edu.pl/en/czy-mona-zbudowa-robota-ktry-myli/)
15:16:07	735/735	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:16:06%20GMT	http://obf.edu.pl/en/czy-mona-zbudowa-robota-ktry-myli/?share=twitter	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/czy-mona-zbudowa-robota-ktry-myli/index9a7b.html	(from http://obf.edu.pl/en/czy-mona-zbudowa-robota-ktry-myli/)
15:16:08	624/624	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:16:07%20GMT	http://obf.edu.pl/pl/wprowadzenie-do-filozofii-religii/?shared=email%26msg=fail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/pl/wprowadzenie-do-filozofii-religii/index62e6.html	(from http://obf.edu.pl/en/wprowadzenie-do-filozofii-religii/?shared=email%26msg=fail)
15:16:11	38348/38348	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2013:16:07%20GMT	http://obf.edu.pl/en/rehabilitacja-prof-marka-siemka/?shared=email%26msg=fail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/rehabilitacja-prof-marka-siemka/index62e6.html	(from http://obf.edu.pl/en/rehabilitacja-prof-marka-siemka/?share=email)
15:16:12	36805/36805	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2013:16:08%20GMT	http://obf.edu.pl/wprowadzenie-do-filozofii-religii/?shared=email%26msg=fail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/wprowadzenie-do-filozofii-religii/index62e6.html	(from http://obf.edu.pl/en/wprowadzenie-do-filozofii-religii/?shared=email%26msg=fail)
15:16:12	36642/36642	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2013:16:10%20GMT	http://obf.edu.pl/en/wprowadzenie-do-filozofii-religii/?shared=email%26msg%3Dfail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/wprowadzenie-do-filozofii-religii/indexfb4f.html	(from http://obf.edu.pl/en/wprowadzenie-do-filozofii-religii/?shared=email%26msg=fail)
15:16:14	855/855	---MC-	200	added ('OK')	application/rss+xml	etag:%227a2126370981bf388794b3710a721d17%22	http://obf.edu.pl/en/mylenie-i-kapitalizm/feed/	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/mylenie-i-kapitalizm/feed/index.html	(from http://obf.edu.pl/en/mylenie-i-kapitalizm/)
15:16:14	11503/11503	---MCZ	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2013:16:12%20GMT	http://obf.edu.pl/en/wp-json/wp/v2/posts/207	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/wp-json/wp/v2/posts/207.json	(from http://obf.edu.pl/en/mylenie-i-kapitalizm/)
15:16:14	2405/2405	---MCZ	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2013:16:13%20GMT	http://obf.edu.pl/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fobf.edu.pl%2Fen%2Fmylenie-i-kapitalizm%2F	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/wp-json/oembed/1.0/embed4b0a.json	(from http://obf.edu.pl/en/mylenie-i-kapitalizm/)
15:16:15	587/587	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:16:14%20GMT	http://obf.edu.pl/pl/mylenie-i-kapitalizm/	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/pl/mylenie-i-kapitalizm/index.html	(from http://obf.edu.pl/en/mylenie-i-kapitalizm/)
15:16:15	2492/2492	---MCZ	200	added ('OK')	text/xml	date:Fri,%2002%20Aug%202024%2013:16:14%20GMT	http://obf.edu.pl/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fobf.edu.pl%2Fen%2Fmylenie-i-kapitalizm%2F&format=xml	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/wp-json/oembed/1.0/embedf6b1	(from http://obf.edu.pl/en/mylenie-i-kapitalizm/)
15:16:19	39517/39517	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2013:16:15%20GMT	http://obf.edu.pl/mylenie-i-kapitalizm/	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/mylenie-i-kapitalizm/index.html	(from http://obf.edu.pl/en/mylenie-i-kapitalizm/)
15:16:19	39832/39832	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2013:16:15%20GMT	http://obf.edu.pl/en/intuicje-jzykowe-rzetelne-wiadectwa-empiryczne/	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/intuicje-jzykowe-rzetelne-wiadectwa-empiryczne/index.html	(from http://obf.edu.pl/en/mylenie-i-kapitalizm/)
15:16:20	616/616	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:16:19%20GMT	http://obf.edu.pl/en/mylenie-i-kapitalizm/?share=email	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/mylenie-i-kapitalizm/index3081.html	(from http://obf.edu.pl/en/mylenie-i-kapitalizm/)
15:16:20	676/676	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:16:19%20GMT	http://obf.edu.pl/en/mylenie-i-kapitalizm/?share=facebook	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/mylenie-i-kapitalizm/index5a58.html	(from http://obf.edu.pl/en/mylenie-i-kapitalizm/)
15:16:20	679/679	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:16:19%20GMT	http://obf.edu.pl/en/mylenie-i-kapitalizm/?share=twitter	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/mylenie-i-kapitalizm/index9a7b.html	(from http://obf.edu.pl/en/mylenie-i-kapitalizm/)
15:16:21	658/658	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:16:20%20GMT	http://obf.edu.pl/pl/mylenie-i-jzyk-we-wspczesnej-filozofii-amerykaskiej-i-brytyjskiej-2/?shared=email%26msg=fail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/pl/mylenie-i-jzyk-we-wspczesnej-filozofii-amerykaskiej-i-brytyjskiej-2/index62e6.html	(from http://obf.edu.pl/en/mylenie-i-jzyk-we-wspczesnej-filozofii-amerykaskiej-i-brytyjskiej-2/?shared=email%26msg=fail)
15:16:24	38964/38964	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2013:16:20%20GMT	http://obf.edu.pl/en/od-poczcia-do-naturalnej-mierci-dwugos-bioetykw/?shared=email%26msg=fail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/od-poczcia-do-naturalnej-mierci-dwugos-bioetykw/index62e6.html	(from http://obf.edu.pl/en/od-poczcia-do-naturalnej-mierci-dwugos-bioetykw/?share=email)
15:16:25	40725/40725	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2013:16:21%20GMT	http://obf.edu.pl/mylenie-i-jzyk-we-wspczesnej-filozofii-amerykaskiej-i-brytyjskiej-2/?shared=email%26msg=fail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/mylenie-i-jzyk-we-wspczesnej-filozofii-amerykaskiej-i-brytyjskiej-2/index62e6.html	(from http://obf.edu.pl/en/mylenie-i-jzyk-we-wspczesnej-filozofii-amerykaskiej-i-brytyjskiej-2/?shared=email%26msg=fail)
15:16:26	40644/40644	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2013:16:24%20GMT	http://obf.edu.pl/en/mylenie-i-jzyk-we-wspczesnej-filozofii-amerykaskiej-i-brytyjskiej-2/?shared=email%26msg%3Dfail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/mylenie-i-jzyk-we-wspczesnej-filozofii-amerykaskiej-i-brytyjskiej-2/indexfb4f.html	(from http://obf.edu.pl/en/mylenie-i-jzyk-we-wspczesnej-filozofii-amerykaskiej-i-brytyjskiej-2/?shared=email%26msg=fail)
15:17:34	17823116/17823116	UR-M--	200	added ('Partial%20Content')	application/pdf	date:Tue,%2018%20Sep%202018%2016:50:47%20GMT	http://obf.edu.pl/docs/knew2014-slides/Legare.pdf	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/docs/knew2014-slides/Legare.pdf	(from http://obf.edu.pl/en/talks-from-knew-2014/)
15:17:35	611/611	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:17:34%20GMT	http://obf.edu.pl/pl/talks-from-knew-2014/?shared=email%26msg=fail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/pl/talks-from-knew-2014/index62e6.html	(from http://obf.edu.pl/en/talks-from-knew-2014/?shared=email%26msg=fail)
15:17:35	614/614	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:17:34%20GMT	http://obf.edu.pl/talks-from-knew-2014/?shared=email%26msg=fail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/talks-from-knew-2014/index62e6.html	(from http://obf.edu.pl/en/talks-from-knew-2014/?shared=email%26msg=fail)
15:17:36	743/743	---MCZ	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2013:17:35%20GMT	http://obf.edu.pl/en/wp-json/wp/v2/categories/28	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/wp-json/wp/v2/categories/28.json	(from http://obf.edu.pl/en/category/s5-projekty-badawcze/c32-polskie-philpapers/)
15:17:37	39757/39757	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2013:17:34%20GMT	http://obf.edu.pl/en/talks-from-knew-2014/?shared=email%26msg%3Dfail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/talks-from-knew-2014/indexfb4f.html	(from http://obf.edu.pl/en/talks-from-knew-2014/?shared=email%26msg=fail)
15:17:38	619/619	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:17:37%20GMT	http://obf.edu.pl/pl/category/s5-projekty-badawcze/c32-polskie-philpapers/	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/pl/category/s5-projekty-badawcze/c32-polskie-philpapers/index.html	(from http://obf.edu.pl/en/category/s5-projekty-badawcze/c32-polskie-philpapers/)
15:17:38	6812/6812	---MC-	200	added ('OK')	application/rss+xml	etag:%2249b631bbfd1f5ff555c79cf621350893%22	http://obf.edu.pl/en/category/s5-projekty-badawcze/c32-polskie-philpapers/feed/	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/category/s5-projekty-badawcze/c32-polskie-philpapers/feed/index.html	(from http://obf.edu.pl/en/category/s5-projekty-badawcze/c32-polskie-philpapers/)
15:17:38	40500/40500	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2013:17:35%20GMT	http://obf.edu.pl/en/polskie-philpapers/?shared=email%26msg=fail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/polskie-philpapers/index62e6.html	(from http://obf.edu.pl/en/polskie-philpapers/?share=email)
15:17:39	629/629	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:17:38%20GMT	http://obf.edu.pl/pl/wide-cognition-and-social-intelligence/?shared=email%26msg=fail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/pl/wide-cognition-and-social-intelligence/index62e6.html	(from http://obf.edu.pl/en/wide-cognition-and-social-intelligence/?shared=email%26msg=fail)
15:17:40	23514/23514	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2013:17:37%20GMT	http://obf.edu.pl/category/s5-projekty-badawcze/c32-polskie-philpapers/	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/category/s5-projekty-badawcze/c32-polskie-philpapers/index.html	(from http://obf.edu.pl/en/category/s5-projekty-badawcze/c32-polskie-philpapers/)
15:17:41	654/654	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:17:40%20GMT	http://obf.edu.pl/pl/cognitive-science-of-science-kazimierz-naturalist-workshop-2014/?shared=email%26msg=fail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/pl/cognitive-science-of-science-kazimierz-naturalist-workshop-2014/index62e6.html	(from http://obf.edu.pl/en/cognitive-science-of-science-kazimierz-naturalist-workshop-2014/?shared=email%26msg=fail)
15:17:43	59551/59551	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2013:17:38%20GMT	http://obf.edu.pl/wide-cognition-and-social-intelligence/?shared=email%26msg=fail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/wide-cognition-and-social-intelligence/index62e6.html	(from http://obf.edu.pl/en/wide-cognition-and-social-intelligence/?shared=email%26msg=fail)
15:17:43	58970/58970	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2013:17:38%20GMT	http://obf.edu.pl/en/wide-cognition-and-social-intelligence/?shared=email%26msg%3Dfail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/wide-cognition-and-social-intelligence/indexfb4f.html	(from http://obf.edu.pl/en/wide-cognition-and-social-intelligence/?shared=email%26msg=fail)
15:17:44	642/642	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:17:43%20GMT	http://obf.edu.pl/pl/varieties-of-representation-knew-2011-presentations/?shared=email%26msg=fail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/pl/varieties-of-representation-knew-2011-presentations/index62e6.html	(from http://obf.edu.pl/en/varieties-of-representation-knew-2011-presentations/?shared=email%26msg=fail)
15:17:45	42780/42780	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2013:17:41%20GMT	http://obf.edu.pl/cognitive-science-of-science-kazimierz-naturalist-workshop-2014/?shared=email%26msg=fail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/cognitive-science-of-science-kazimierz-naturalist-workshop-2014/index62e6.html	(from http://obf.edu.pl/en/cognitive-science-of-science-kazimierz-naturalist-workshop-2014/?shared=email%26msg=fail)
15:17:46	42632/42632	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2013:17:42%20GMT	http://obf.edu.pl/en/cognitive-science-of-science-kazimierz-naturalist-workshop-2014/?shared=email%26msg%3Dfail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/cognitive-science-of-science-kazimierz-naturalist-workshop-2014/indexfb4f.html	(from http://obf.edu.pl/en/cognitive-science-of-science-kazimierz-naturalist-workshop-2014/?shared=email%26msg=fail)
15:17:47	623/623	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:17:46%20GMT	http://obf.edu.pl/pl/kazimierz-naturalism-workshop-08/?shared=email%26msg=fail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/pl/kazimierz-naturalism-workshop-08/index62e6.html	(from http://obf.edu.pl/en/kazimierz-naturalism-workshop-08/?shared=email%26msg=fail)
15:17:47	40713/40713	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2013:17:43%20GMT	http://obf.edu.pl/varieties-of-representation-knew-2011-presentations/?shared=email%26msg=fail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/varieties-of-representation-knew-2011-presentations/index62e6.html	(from http://obf.edu.pl/en/varieties-of-representation-knew-2011-presentations/?shared=email%26msg=fail)
15:17:48	40185/40185	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2013:17:44%20GMT	http://obf.edu.pl/en/varieties-of-representation-knew-2011-presentations/?shared=email%26msg%3Dfail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/varieties-of-representation-knew-2011-presentations/indexfb4f.html	(from http://obf.edu.pl/en/varieties-of-representation-knew-2011-presentations/?shared=email%26msg=fail)
15:17:49	611/611	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:17:48%20GMT	http://obf.edu.pl/pl/tentative-schedule-2/?shared=email%26msg=fail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/pl/tentative-schedule-2/index62e6.html	(from http://obf.edu.pl/en/tentative-schedule-2/?shared=email%26msg=fail)
15:17:50	40278/40278	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2013:17:47%20GMT	http://obf.edu.pl/kazimierz-naturalism-workshop-08/?shared=email%26msg=fail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/kazimierz-naturalism-workshop-08/index62e6.html	(from http://obf.edu.pl/en/kazimierz-naturalism-workshop-08/?shared=email%26msg=fail)
15:17:51	39756/39756	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2013:17:47%20GMT	http://obf.edu.pl/en/kazimierz-naturalism-workshop-08/?shared=email%26msg%3Dfail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/kazimierz-naturalism-workshop-08/indexfb4f.html	(from http://obf.edu.pl/en/kazimierz-naturalism-workshop-08/?shared=email%26msg=fail)
15:17:51	609/609	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:17:50%20GMT	http://obf.edu.pl/pl/tentative-schedule/?shared=email%26msg=fail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/pl/tentative-schedule/index62e6.html	(from http://obf.edu.pl/en/tentative-schedule/?shared=email%26msg=fail)
15:17:53	42297/42297	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2013:17:49%20GMT	http://obf.edu.pl/tentative-schedule-2/?shared=email%26msg=fail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/tentative-schedule-2/index62e6.html	(from http://obf.edu.pl/en/tentative-schedule-2/?shared=email%26msg=fail)
15:17:54	41829/41829	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2013:17:50%20GMT	http://obf.edu.pl/en/tentative-schedule-2/?shared=email%26msg%3Dfail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/en/tentative-schedule-2/indexfb4f.html	(from http://obf.edu.pl/en/tentative-schedule-2/?shared=email%26msg=fail)
15:17:55	653/653	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2002%20Aug%202024%2013:17:54%20GMT	http://obf.edu.pl/pl/varieties-of-representation-kazimierz-naturalist-workshop-2011/?shared=email%26msg=fail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/pl/varieties-of-representation-kazimierz-naturalist-workshop-2011/index62e6.html	(from http://obf.edu.pl/en/varieties-of-representation-kazimierz-naturalist-workshop-2011/?shared=email%26msg=fail)
15:17:55	39449/39449	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2013:17:51%20GMT	http://obf.edu.pl/tentative-schedule/?shared=email%26msg=fail	C:/Users/w.rorot/OneDrive/Studia/OBF/strona/obf.edu.pl/obf.edu.pl/tentative-schedule/index62e6.html	(from http://obf.edu.pl/en/tentative-schedule/?shared=email%26msg=fail)
